bbox,img_id,query
"[156.0, 182.0, 311.0, 360.0]",9914.jpg,the lady with the sunglasses
"[288.0, 180.0, 459.0, 360.0]",9914.jpg,right guy
"[16.0, 399.0, 325.0, 480.0]",10476.jpg,dirt ground bottom of pic
"[0.0, 219.0, 480.0, 360.0]",15531.jpg,hammock
"[0.0, 0.0, 120.0, 82.0]",15531.jpg,sign
"[0.0, 87.0, 128.0, 226.0]",15531.jpg,plant to the left
"[292.0, 231.0, 351.0, 319.0]",15531.jpg,chair guys in
"[8.0, 222.0, 305.0, 330.0]",15531.jpg,table
"[117.0, 0.0, 480.0, 360.0]",15531.jpg,tree above people
"[93.0, 256.0, 217.0, 333.0]",15531.jpg,blue chair on left
"[104.0, 51.0, 183.0, 190.0]",15531.jpg,blue door
"[0.0, 0.0, 480.0, 110.0]",8983.jpg,sky
"[0.0, 0.0, 360.0, 247.0]",3613.jpg,sky
"[80.0, 75.0, 261.0, 367.0]",3613.jpg,the guy
"[0.0, 247.0, 360.0, 480.0]",3613.jpg,stairs
"[0.0, 191.0, 107.0, 257.0]",3613.jpg,mountain left backgroung
"[317.0, 190.0, 360.0, 258.0]",3613.jpg,bush on right top of stairs
"[111.0, 42.0, 218.0, 256.0]",3613.jpg,statue
"[0.0, 117.0, 480.0, 360.0]",40032.jpg,water
"[63.0, 49.0, 415.0, 360.0]",24906.jpg,person
"[63.0, 49.0, 415.0, 360.0]",24906.jpg,person
"[0.0, 0.0, 360.0, 160.0]",15142.jpg,hills
"[0.0, 0.0, 360.0, 160.0]",15142.jpg,"hill, left of man's head"
"[0.0, 0.0, 360.0, 160.0]",15142.jpg,"area above the people, not the sky."
"[203.0, 206.0, 360.0, 480.0]",15142.jpg,lower right
"[0.0, 191.0, 118.0, 480.0]",15142.jpg,bottom left corner
"[0.0, 130.0, 89.0, 206.0]",15142.jpg,rock on the left of the guy
"[68.0, 52.0, 258.0, 480.0]",15142.jpg,people
"[63.0, 0.0, 360.0, 82.0]",15142.jpg,sky
"[297.0, 185.0, 360.0, 232.0]",26342.jpg,house at right
"[0.0, 122.0, 127.0, 242.0]",26342.jpg,grass on left side of child
"[202.0, 76.0, 360.0, 232.0]",26342.jpg,hill right
"[245.0, 236.0, 360.0, 480.0]",26342.jpg,sand to the rt
"[0.0, 235.0, 81.0, 480.0]",26342.jpg,dirt on the left
"[0.0, 0.0, 360.0, 163.0]",26342.jpg,sky
"[58.0, 90.0, 266.0, 480.0]",26342.jpg,person
"[125.0, 149.0, 195.0, 210.0]",26342.jpg,the kids face
"[0.0, 200.0, 364.0, 360.0]",22265.jpg,ground
"[224.0, 166.0, 315.0, 247.0]",22265.jpg,3 or more people looking at something next to truck
"[219.0, 184.0, 262.0, 294.0]",22265.jpg,person next to red jacket dude
"[219.0, 184.0, 262.0, 294.0]",22265.jpg,center guy with black pants
"[174.0, 161.0, 216.0, 284.0]",22265.jpg,dude left
"[153.0, 112.0, 299.0, 165.0]",22265.jpg,buildings behind the truck
"[153.0, 112.0, 299.0, 165.0]",22265.jpg,space just above the red truck
"[153.0, 112.0, 299.0, 165.0]",22265.jpg,area above red truck
"[153.0, 112.0, 299.0, 165.0]",22265.jpg,white part of market stand
"[400.0, 66.0, 480.0, 208.0]",22265.jpg,bldg right
"[345.0, 237.0, 409.0, 360.0]",22265.jpg,lower rigth sidewalk
"[0.0, 223.0, 97.0, 262.0]",22265.jpg,walkway below railing on left
"[0.0, 152.0, 97.0, 200.0]",22265.jpg,left green grass
"[173.0, 304.0, 234.0, 404.0]",19068.jpg,person?
"[98.0, 226.0, 300.0, 260.0]",2098.jpg,inland water
"[197.0, 111.0, 319.0, 360.0]",9605.jpg,man in center
"[197.0, 111.0, 319.0, 360.0]",9605.jpg,person in middle
"[197.0, 111.0, 319.0, 360.0]",9605.jpg,the guy in the middle
"[197.0, 111.0, 319.0, 360.0]",9605.jpg,midle guy
"[197.0, 111.0, 319.0, 360.0]",9605.jpg,middle guy
"[13.0, 166.0, 305.0, 265.0]",37784.jpg,large bus van
"[0.0, 0.0, 480.0, 165.0]",37784.jpg,sky
"[348.0, 201.0, 465.0, 265.0]",37784.jpg,right most vehicle
"[0.0, 106.0, 480.0, 246.0]",37784.jpg,roof
"[0.0, 253.0, 480.0, 300.0]",37784.jpg,ground right below truck
"[0.0, 0.0, 480.0, 157.0]",11290.jpg,sky
"[17.0, 114.0, 455.0, 284.0]",11290.jpg,big boat
"[0.0, 185.0, 480.0, 360.0]",11290.jpg,water below boat
"[0.0, 185.0, 480.0, 360.0]",11290.jpg,water
"[0.0, 90.0, 90.0, 180.0]",11290.jpg,sky to left of blue curtain on boat
"[0.0, 109.0, 113.0, 215.0]",11290.jpg,back of
"[171.0, 240.0, 429.0, 298.0]",11290.jpg,small boat
"[278.0, 75.0, 311.0, 113.0]",11290.jpg,flag on boat
"[219.0, 203.0, 392.0, 265.0]",11290.jpg,people on boat
"[0.0, 3.0, 480.0, 360.0]",2118.jpg,any plant
"[0.0, 0.0, 480.0, 147.0]",2118.jpg,sky
"[0.0, 0.0, 480.0, 147.0]",2118.jpg,sky
"[0.0, 0.0, 480.0, 147.0]",2118.jpg,sky
"[0.0, 0.0, 480.0, 147.0]",2118.jpg,the blue heavens
"[0.0, 0.0, 480.0, 147.0]",2118.jpg,sky
"[359.0, 0.0, 480.0, 188.0]",8202.jpg,sky right
"[184.0, 27.0, 467.0, 260.0]",35998.jpg,building
"[43.0, 182.0, 480.0, 315.0]",35998.jpg,the trees
"[0.0, 0.0, 480.0, 233.0]",35998.jpg,sky
"[123.0, 23.0, 177.0, 186.0]",14817.jpg,the people on the left
"[234.0, 34.0, 319.0, 191.0]",14817.jpg,people on right
"[131.0, 181.0, 480.0, 360.0]",14817.jpg,path to right of birds
"[67.0, 0.0, 480.0, 99.0]",14817.jpg,top sky
"[144.0, 213.0, 238.0, 291.0]",14817.jpg,second bird
"[144.0, 213.0, 238.0, 291.0]",14817.jpg,left bird
"[190.0, 222.0, 269.0, 318.0]",14817.jpg,closest bird
"[190.0, 222.0, 269.0, 318.0]",14817.jpg,duck on right
"[190.0, 222.0, 269.0, 318.0]",14817.jpg,closest bird
"[190.0, 222.0, 269.0, 318.0]",14817.jpg,middle bird
"[190.0, 222.0, 269.0, 318.0]",14817.jpg,closest bird
"[190.0, 222.0, 269.0, 318.0]",14817.jpg,closest bird
"[31.0, 81.0, 438.0, 266.0]",6881.jpg,animal
"[75.0, 142.0, 480.0, 210.0]",37350.jpg,trees in middle
"[0.0, 0.0, 265.0, 148.0]",37350.jpg,tree branch
"[0.0, 0.0, 480.0, 184.0]",37350.jpg,sky
"[212.0, 158.0, 235.0, 180.0]",37350.jpg,sun
"[0.0, 211.0, 480.0, 320.0]",37350.jpg,bottom area of picture
"[285.0, 248.0, 303.0, 303.0]",11887.jpg,bottle toward bottom
"[142.0, 228.0, 199.0, 360.0]",11887.jpg,empty chair
"[40.0, 88.0, 149.0, 255.0]",11887.jpg,the opening in the back under the doorway
"[0.0, 0.0, 281.0, 24.0]",11887.jpg,left wall very top above those small hanging things
"[89.0, 130.0, 480.0, 360.0]",11887.jpg,people
"[273.0, 167.0, 287.0, 190.0]",11887.jpg,center cup slightly to right
"[241.0, 220.0, 256.0, 248.0]",11887.jpg,middle salt shaker? red thing on table
"[0.0, 58.0, 240.0, 286.0]",7882.jpg,the blue painting like thing behind man
"[0.0, 0.0, 360.0, 200.0]",18946.jpg,sky top
"[390.0, 0.0, 480.0, 136.0]",30152.jpg,tree far right
"[160.0, 94.0, 278.0, 252.0]",30152.jpg,person
"[0.0, 294.0, 480.0, 320.0]",30152.jpg,road
"[104.0, 180.0, 334.0, 301.0]",30152.jpg,bike
"[311.0, 110.0, 360.0, 310.0]",8180.jpg,blue or steel door behind the bags
"[0.0, 32.0, 360.0, 216.0]",7857.jpg,blue part of sky in center
"[78.0, 0.0, 360.0, 306.0]",8180.jpg,tan building
"[0.0, 0.0, 480.0, 125.0]",27438.jpg,top wall anywhere
"[71.0, 100.0, 405.0, 262.0]",8021.jpg,people middle
"[301.0, 245.0, 480.0, 360.0]",27438.jpg,the first beetle on the right closest  to us
"[165.0, 264.0, 319.0, 360.0]",27438.jpg,bottom center wood bug
"[0.0, 47.0, 480.0, 360.0]",27438.jpg,wooden things in back (all of em)
"[0.0, 167.0, 383.0, 320.0]",33428.jpg,water
"[29.0, 0.0, 277.0, 125.0]",32668.jpg,leaves at the top center of the picture - no spiders there
"[76.0, 236.0, 320.0, 480.0]",32668.jpg,right bottom rocks
"[76.0, 236.0, 320.0, 480.0]",32668.jpg,bottom right
"[0.0, 0.0, 480.0, 254.0]",7742.jpg,brown wall
"[0.0, 52.0, 66.0, 154.0]",7742.jpg,"fan , top left under balloons"
"[0.0, 52.0, 66.0, 154.0]",7742.jpg,black speaker on left above the lady in green's head
"[261.0, 195.0, 284.0, 233.0]",7742.jpg,glass guy making a toss
"[166.0, 220.0, 187.0, 286.0]",7742.jpg,bottle center of table
"[198.0, 229.0, 220.0, 310.0]",7742.jpg,bottle
"[198.0, 229.0, 220.0, 310.0]",7742.jpg,the bottle left of the candle
"[233.0, 236.0, 250.0, 319.0]",7742.jpg,"champagne bottle woman in front, striped shirt"
"[233.0, 236.0, 250.0, 319.0]",7742.jpg,bottle in front
"[213.0, 287.0, 238.0, 327.0]",7742.jpg,glass in front of bottles on table
"[0.0, 134.0, 480.0, 360.0]",7742.jpg,"people, any"
"[0.0, 134.0, 480.0, 360.0]",7742.jpg,people
"[105.0, 251.0, 362.0, 360.0]",7742.jpg,table beneath drinks.
"[41.0, 127.0, 128.0, 383.0]",30357.jpg,person on left
"[131.0, 172.0, 216.0, 392.0]",30357.jpg,pink shirt
"[131.0, 172.0, 216.0, 392.0]",30357.jpg,person in middle
"[131.0, 172.0, 216.0, 392.0]",30357.jpg,pink shirt
"[131.0, 172.0, 216.0, 392.0]",30357.jpg,pink guy
"[131.0, 172.0, 216.0, 392.0]",30357.jpg,pink shirt
"[131.0, 172.0, 216.0, 392.0]",30357.jpg,red shirt
"[131.0, 172.0, 216.0, 392.0]",30357.jpg,pink shirt middle
"[131.0, 172.0, 216.0, 392.0]",30357.jpg,middle man
"[131.0, 172.0, 216.0, 392.0]",30357.jpg,middle person
"[131.0, 172.0, 216.0, 392.0]",30357.jpg,middle person
"[0.0, 0.0, 237.0, 49.0]",30357.jpg,the sky above mountains
"[0.0, 34.0, 220.0, 341.0]",30357.jpg,rocks above and around person on left of picture
"[0.0, 181.0, 320.0, 480.0]",30357.jpg,below them
"[194.0, 96.0, 264.0, 216.0]",30357.jpg,person on right
"[185.0, 0.0, 320.0, 207.0]",30357.jpg,trees top right
"[226.0, 54.0, 320.0, 252.0]",32637.jpg,wall right
"[0.0, 247.0, 320.0, 450.0]",32637.jpg,"white boulder, bottom left, little up from corner"
"[0.0, 247.0, 320.0, 450.0]",32637.jpg,rock front far left
"[0.0, 0.0, 360.0, 52.0]",7298.jpg,sky above mountains
"[0.0, 0.0, 360.0, 52.0]",7298.jpg,above mountains
"[0.0, 7.0, 289.0, 71.0]",7298.jpg,mountain in distance
"[58.0, 86.0, 233.0, 343.0]",7298.jpg,people
"[79.0, 105.0, 158.0, 462.0]",20059.jpg,surf board
"[142.0, 102.0, 276.0, 480.0]",20059.jpg,black santa
"[30.0, 31.0, 96.0, 370.0]",20059.jpg,pillar on the left
"[80.0, 75.0, 449.0, 352.0]",18442.jpg,people
"[0.0, 400.0, 301.0, 480.0]",23959.jpg,bottom left corner
"[0.0, 0.0, 360.0, 255.0]",23959.jpg,sky
"[32.0, 162.0, 272.0, 362.0]",23959.jpg,building middle
"[0.0, 0.0, 480.0, 220.0]",39567.jpg,sky
"[0.0, 249.0, 480.0, 360.0]",39567.jpg,sea
"[0.0, 286.0, 360.0, 462.0]",9575.jpg,grass area
"[0.0, 0.0, 480.0, 280.0]",18442.jpg,above people but not on sign or pic
"[0.0, 0.0, 360.0, 250.0]",9575.jpg,sky
"[0.0, 244.0, 360.0, 480.0]",9575.jpg,sidewalk
"[0.0, 114.0, 320.0, 275.0]",9575.jpg,plane
"[0.0, 379.0, 360.0, 438.0]",11384.jpg,green grass
"[0.0, 0.0, 360.0, 238.0]",17534.jpg,sky
"[111.0, 103.0, 221.0, 460.0]",31485.jpg,center statue
"[0.0, 333.0, 320.0, 480.0]",31485.jpg,walkway far left front
"[0.0, 0.0, 260.0, 227.0]",31485.jpg,sky
"[218.0, 170.0, 289.0, 448.0]",31485.jpg,statue looking thing on right
"[0.0, 336.0, 360.0, 480.0]",17534.jpg,the lake
"[24.0, 190.0, 57.0, 220.0]",18442.jpg,back left cone pot
"[0.0, 8.0, 360.0, 480.0]",11583.jpg,very bottom rocks
"[0.0, 96.0, 360.0, 169.0]",11583.jpg,strip of trees upper
"[0.0, 0.0, 360.0, 60.0]",11583.jpg,sky
"[19.0, 0.0, 480.0, 118.0]",39786.jpg,top middle
"[19.0, 0.0, 480.0, 118.0]",39786.jpg,rocks top
"[0.0, 70.0, 480.0, 320.0]",39786.jpg,rocks on right side
"[103.0, 193.0, 343.0, 320.0]",39786.jpg,white sand area right in front - the rock's vagina
"[103.0, 193.0, 343.0, 320.0]",39786.jpg,"very bottom in middle, bottom edge"
"[346.0, 131.0, 478.0, 211.0]",19826.jpg,the stuff on the bench right
"[0.0, 0.0, 480.0, 236.0]",8411.jpg,rock behind people
"[0.0, 68.0, 480.0, 281.0]",8411.jpg,group of people
"[0.0, 0.0, 480.0, 50.0]",24783.jpg,the sky
"[0.0, 278.0, 142.0, 401.0]",22194.jpg,fence left of guy
"[52.0, 177.0, 480.0, 320.0]",30027.jpg,road
"[0.0, 0.0, 388.0, 148.0]",30027.jpg,sky top middle
"[1.0, 59.0, 192.0, 206.0]",30027.jpg,left tree
"[284.0, 58.0, 400.0, 201.0]",30027.jpg,tree next to person
"[0.0, 0.0, 480.0, 170.0]",38144.jpg,sky
"[0.0, 283.0, 480.0, 360.0]",38144.jpg,road
"[196.0, 127.0, 289.0, 183.0]",30027.jpg,back trees on right side of road
"[0.0, 87.0, 480.0, 360.0]",35633.jpg,city blow mountains
"[0.0, 42.0, 480.0, 143.0]",35633.jpg,mountains
"[249.0, 399.0, 360.0, 480.0]",31960.jpg,bottom right
"[41.0, 153.0, 291.0, 356.0]",31960.jpg,person with white hat
"[0.0, 307.0, 121.0, 453.0]",31960.jpg,wall on the bottom left
"[281.0, 179.0, 306.0, 207.0]",27523.jpg,cup right
"[218.0, 253.0, 233.0, 307.0]",22580.jpg,cacti ? person ? middle
"[447.0, 241.0, 480.0, 360.0]",22580.jpg,bottom right person
"[135.0, 138.0, 161.0, 360.0]",22580.jpg,first front cactus left of middle
"[457.0, 131.0, 477.0, 248.0]",22580.jpg,farthest right cactus
"[413.0, 123.0, 444.0, 280.0]",22580.jpg,2nd group of cacti from right
"[10.0, 239.0, 36.0, 348.0]",22580.jpg,cluster of cacti in the back lower left
"[121.0, 0.0, 480.0, 159.0]",11786.jpg,sky to thr right
"[121.0, 0.0, 480.0, 159.0]",11786.jpg,sky
"[0.0, 199.0, 217.0, 360.0]",11786.jpg,bottom left
"[0.0, 0.0, 451.0, 217.0]",11786.jpg,foliage top left
"[141.0, 162.0, 480.0, 232.0]",11786.jpg,water
"[30.0, 150.0, 480.0, 360.0]",11786.jpg,buildings
"[357.0, 158.0, 431.0, 172.0]",11786.jpg,boat in middle of water
"[133.0, 144.0, 203.0, 181.0]",11786.jpg,ship area under tree
"[3.0, 2.0, 480.0, 116.0]",3305.jpg,the top of the frame
"[3.0, 2.0, 480.0, 116.0]",3305.jpg,sky
"[3.0, 2.0, 480.0, 116.0]",3305.jpg,the blue sky
"[3.0, 2.0, 480.0, 116.0]",3305.jpg,the sky
"[3.0, 2.0, 480.0, 116.0]",3305.jpg,sky
"[0.0, 0.0, 360.0, 147.0]",25870.jpg,top sky
"[0.0, 326.0, 360.0, 480.0]",25870.jpg,right corner
"[116.0, 41.0, 253.0, 464.0]",25870.jpg,statue
"[112.0, 181.0, 307.0, 285.0]",11529.jpg,tree
"[88.0, 51.0, 480.0, 296.0]",10810.jpg,guy red shirt
"[153.0, 253.0, 328.0, 325.0]",10810.jpg,mound of dirt
"[0.0, 0.0, 480.0, 45.0]",10810.jpg,trees
"[0.0, 74.0, 66.0, 282.0]",10810.jpg,guy on far left
"[305.0, 0.0, 480.0, 70.0]",14405.jpg,sky top right
"[219.0, 87.0, 480.0, 183.0]",14405.jpg,ruins on right
"[0.0, 190.0, 480.0, 360.0]",14405.jpg,grass
"[0.0, 190.0, 480.0, 360.0]",14405.jpg,"grass around the people, left or right"
"[0.0, 0.0, 365.0, 158.0]",14405.jpg,upper left
"[86.0, 124.0, 435.0, 352.0]",14405.jpg,people
"[239.0, 316.0, 360.0, 480.0]",8928.jpg,hair bottom right
"[121.0, 316.0, 182.0, 404.0]",8928.jpg,green book/folder/whatever he's holding
"[102.0, 216.0, 244.0, 480.0]",8928.jpg,middle person
"[0.0, 158.0, 360.0, 366.0]",8928.jpg,blue sign
"[0.0, 0.0, 149.0, 155.0]",8928.jpg,top left side
"[0.0, 0.0, 360.0, 195.0]",8928.jpg,flag
"[0.0, 371.0, 89.0, 480.0]",8928.jpg,yes*
"[213.0, 198.0, 470.0, 360.0]",6293.jpg,rocks under tree
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,the sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,blue sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,blue sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,"okay, so any of the sky above spider tree"
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,the sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,blue sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,the sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky only
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,blue sky
"[0.0, 0.0, 480.0, 204.0]",6293.jpg,sky
"[2.0, 0.0, 360.0, 250.0]",9181.jpg,sky
"[0.0, 203.0, 91.0, 283.0]",6293.jpg,water left side
"[239.0, 379.0, 302.0, 443.0]",10574.jpg,upside down blue mug
"[239.0, 379.0, 302.0, 443.0]",10574.jpg,"bowl turned upside down, beneath bread plate"
"[0.0, 0.0, 360.0, 382.0]",10574.jpg,wall
"[73.0, 353.0, 126.0, 434.0]",10574.jpg,glass on left
"[34.0, 20.0, 310.0, 388.0]",10574.jpg,the dude
"[0.0, 0.0, 132.0, 226.0]",22720.jpg,building on left
"[130.0, 105.0, 303.0, 221.0]",22720.jpg,building with shrubs on it
"[131.0, 0.0, 480.0, 129.0]",22720.jpg,sky
"[0.0, 231.0, 100.0, 292.0]",22720.jpg,gray street left of statue on left
"[302.0, 32.0, 480.0, 224.0]",22720.jpg,white building
"[28.0, 164.0, 188.0, 338.0]",22720.jpg,statue
"[98.0, 246.0, 480.0, 360.0]",22720.jpg,bottom right
"[201.0, 44.0, 268.0, 209.0]",9787.jpg,blonde woman in middle
"[389.0, 31.0, 465.0, 291.0]",9787.jpg,man with backpack standing
"[371.0, 28.0, 410.0, 92.0]",9787.jpg,painting upper right
"[45.0, 0.0, 129.0, 210.0]",9787.jpg,wall behind dude wtih cowboy hat
"[15.0, 60.0, 89.0, 277.0]",9787.jpg,person to the far left reading book
"[15.0, 60.0, 89.0, 277.0]",9787.jpg,woman far left
"[15.0, 60.0, 89.0, 277.0]",9787.jpg,person on left
"[15.0, 60.0, 89.0, 277.0]",9787.jpg,blonde woman left of picture
"[99.0, 42.0, 159.0, 274.0]",9787.jpg,person in black cowboy hat
"[99.0, 42.0, 159.0, 274.0]",9787.jpg,hat
"[99.0, 42.0, 159.0, 274.0]",9787.jpg,man in cowboy ha
"[99.0, 42.0, 159.0, 274.0]",9787.jpg,guy in cowboy hat
"[99.0, 42.0, 159.0, 274.0]",9787.jpg,man in the cowboy hat
"[106.0, 28.0, 163.0, 54.0]",9787.jpg,man left funny hat - click hat
"[53.0, 60.0, 95.0, 113.0]",9787.jpg,black thing right behind guy on left who's looking at his passport
"[174.0, 176.0, 332.0, 360.0]",9787.jpg,guy kneeling down
"[0.0, 0.0, 480.0, 86.0]",39315.jpg,sky
"[0.0, 92.0, 480.0, 202.0]",39315.jpg,section of sky with sun in it mid section
"[252.0, 231.0, 360.0, 404.0]",9188.jpg,black ground above white stool
"[82.0, 183.0, 178.0, 420.0]",9188.jpg,child
"[154.0, 92.0, 296.0, 268.0]",9188.jpg,tan vest
"[145.0, 145.0, 372.0, 227.0]",4975.jpg,center dolphin
"[135.0, 144.0, 243.0, 168.0]",19600.jpg,bench between red guy and gray guy
"[40.0, 76.0, 83.0, 119.0]",19600.jpg,white clearing left
"[383.0, 82.0, 419.0, 122.0]",19600.jpg,small tree back right
"[65.0, 95.0, 282.0, 322.0]",11731.jpg,people
"[0.0, 133.0, 480.0, 360.0]",11731.jpg,tarmac
"[0.0, 0.0, 480.0, 106.0]",11731.jpg,the area above the airplane.
"[0.0, 95.0, 480.0, 224.0]",11731.jpg,numbers on plane near rear
"[313.0, 0.0, 480.0, 335.0]",32473.jpg,grass top right
"[0.0, 0.0, 360.0, 301.0]",24069.jpg,sky
"[102.0, 41.0, 165.0, 348.0]",24069.jpg,tall cactus
"[0.0, 372.0, 85.0, 480.0]",24069.jpg,very very bottom left hand corner
"[137.0, 107.0, 360.0, 480.0]",24069.jpg,man
"[90.0, 281.0, 124.0, 329.0]",12706.jpg,people on the grass on the left
"[434.0, 289.0, 480.0, 326.0]",12706.jpg,small section grass on right
"[0.0, 79.0, 356.0, 320.0]",32029.jpg,crowd of people behind banister
"[260.0, 216.0, 307.0, 276.0]",32029.jpg,face guy in the middle
"[101.0, 226.0, 115.0, 299.0]",12706.jpg,light post left. where kids are playing
"[267.0, 268.0, 314.0, 340.0]",12706.jpg,person in what looks like a purple shirt? kind of hard to tell. they're kind of in the middle of th epic
"[396.0, 273.0, 436.0, 338.0]",12706.jpg,couple at right
"[1.0, 303.0, 216.0, 348.0]",12706.jpg,grass under the people in red on left
"[0.0, 0.0, 480.0, 171.0]",12706.jpg,sky
"[0.0, 150.0, 479.0, 283.0]",12706.jpg,building
"[335.0, 199.0, 380.0, 339.0]",12706.jpg,right/middle lamp post
"[396.0, 96.0, 448.0, 303.0]",6712.jpg,right guy
"[58.0, 63.0, 398.0, 340.0]",6712.jpg,van
"[0.0, 258.0, 480.0, 360.0]",9308.jpg,the flowers on the outside of sculpture
"[161.0, 173.0, 188.0, 232.0]",9308.jpg,lamp post left of center
"[186.0, 60.0, 295.0, 242.0]",9308.jpg,tree in very middle
"[236.0, 0.0, 459.0, 265.0]",9308.jpg,large tree on the right
"[0.0, 0.0, 480.0, 109.0]",9308.jpg,sky
"[0.0, 25.0, 360.0, 480.0]",9973.jpg,the green to the left of the woman
"[0.0, 220.0, 480.0, 261.0]",9308.jpg,right most street
"[0.0, 22.0, 167.0, 360.0]",9308.jpg,statue on left
"[118.0, 256.0, 480.0, 360.0]",9308.jpg,grass bottom right
"[0.0, 68.0, 480.0, 228.0]",9308.jpg,building
"[244.0, 169.0, 360.0, 329.0]",7181.jpg,patch of water to the right of the man
"[0.0, 39.0, 360.0, 178.0]",7181.jpg,water by dude head
"[0.0, 228.0, 360.0, 480.0]",9616.jpg,trees
"[0.0, 274.0, 360.0, 480.0]",7181.jpg,sand
"[0.0, 0.0, 360.0, 59.0]",7181.jpg,sky
"[0.0, 13.0, 480.0, 157.0]",23946.jpg,mountain
"[0.0, 178.0, 360.0, 348.0]",17609.jpg,green grass around penguin
"[144.0, 241.0, 195.0, 338.0]",17609.jpg,penguin
"[0.0, 380.0, 184.0, 476.0]",17609.jpg,brown dirt bottom left
"[335.0, 210.0, 480.0, 360.0]",3995.jpg,house right
"[352.0, 110.0, 431.0, 157.0]",3995.jpg,space between palm tress
"[0.0, 0.0, 480.0, 110.0]",3995.jpg,clouds to left of palm tree
"[0.0, 53.0, 480.0, 360.0]",3995.jpg,bottom left
"[10.0, 46.0, 326.0, 163.0]",3995.jpg,the trees in the center background
"[187.0, 159.0, 339.0, 245.0]",3995.jpg,water in center
"[280.0, 0.0, 403.0, 203.0]",3995.jpg,palm tree on left
"[405.0, 33.0, 480.0, 192.0]",3995.jpg,palm tree on far right
"[406.0, 157.0, 480.0, 197.0]",3995.jpg,water next to right palm tree
"[0.0, 0.0, 480.0, 213.0]",24202.jpg,sky
"[6.0, 118.0, 237.0, 320.0]",24202.jpg,fountain
"[254.0, 164.0, 470.0, 295.0]",24202.jpg,section of building to right of palm tree in mid
