img_id,bbox,query
37278.jpg,"[0.0, 228.0, 43.0, 320.0]",['bottom of pic all the way to left']
37278.jpg,"[0.0, 0.0, 480.0, 172.0]",['sky above everything']
1551.jpg,"[245.0, 60.0, 331.0, 128.0]",['rt window']
25627.jpg,"[249.0, 215.0, 480.0, 360.0]",['pavement under man with suitcase']
25627.jpg,"[44.0, 62.0, 227.0, 360.0]",['woman']
25627.jpg,"[200.0, 0.0, 434.0, 211.0]",['bldg windows']
25627.jpg,"[258.0, 0.0, 480.0, 91.0]",['sky']
21623.jpg,"[5.0, 48.0, 287.0, 480.0]",['child']
21623.jpg,"[80.0, 306.0, 360.0, 480.0]",['big hand']
21623.jpg,"[0.0, 0.0, 360.0, 322.0]","[""above kid's head""]"
37271.jpg,"[178.0, 335.0, 251.0, 480.0]","['person near bottom right', 'a man standing in front of a building with snow around', 'man', 'foremost person', 'man in the most front']"
37271.jpg,"[90.0, 379.0, 128.0, 480.0]",['left person']
37271.jpg,"[100.0, 0.0, 320.0, 267.0]",['tree in top right']
37271.jpg,"[0.0, 213.0, 70.0, 383.0]",['tree left']
37271.jpg,"[0.0, 408.0, 320.0, 480.0]",['snow']
2172.jpg,"[328.0, 424.0, 350.0, 441.0]",['band on the wrist of the person.']
2172.jpg,"[323.0, 391.0, 360.0, 465.0]",['is that someones arm< i cant tell']
6656.jpg,"[226.0, 53.0, 419.0, 216.0]",['persons']
2172.jpg,"[0.0, 2.0, 360.0, 446.0]",['large rock thing']
6656.jpg,"[0.0, 110.0, 480.0, 360.0]",['grass just under llama']
22191.jpg,"[123.0, 133.0, 221.0, 290.0]",['man sitting in the red coat']
11051.jpg,"[235.0, 0.0, 480.0, 119.0]",['top right mountain']
11051.jpg,"[367.0, 85.0, 480.0, 182.0]","['trees right', 'bunch of trees on the right side, near the middle']"
22191.jpg,"[0.0, 112.0, 139.0, 225.0]",['tent']
11051.jpg,"[0.0, 85.0, 480.0, 360.0]",['green']
40137.jpg,"[361.0, 219.0, 480.0, 251.0]","['water on right middle', 'water on very right']"
40137.jpg,"[271.0, 230.0, 349.0, 261.0]",['tree in water']
38204.jpg,"[7.0, 260.0, 311.0, 370.0]",['tree middle']
2883.jpg,"[0.0, 282.0, 136.0, 340.0]","['steps', 'walkway to the left']"
40137.jpg,"[0.0, 0.0, 480.0, 166.0]","['sky lol', 'sky']"
2883.jpg,"[263.0, 28.0, 480.0, 278.0]",['full tree on right']
40137.jpg,"[101.0, 170.0, 164.0, 240.0]",['3rd tree from left']
2883.jpg,"[0.0, 0.0, 480.0, 195.0]",['cloud']
3125.jpg,"[167.0, 142.0, 253.0, 259.0]",['brown donkey not being ridden']
3125.jpg,"[253.0, 102.0, 340.0, 226.0]",['man on horse']
3125.jpg,"[228.0, 71.0, 286.0, 126.0]",['thing man is holding that sticks up in air']
3125.jpg,"[2.0, 101.0, 88.0, 171.0]",['tree left']
3125.jpg,"[3.0, 169.0, 480.0, 359.0]",['ground bottom of animals']
3125.jpg,"[256.0, 143.0, 319.0, 279.0]","['horse with the man on it', 'right horse']"
3125.jpg,"[75.0, 156.0, 143.0, 264.0]","['the white horse, third from the right', 'bull white head', 'animal on the left, white']"
13467.jpg,"[129.0, 241.0, 218.0, 352.0]","['round table in middle', 'bottom, middle table']"
13467.jpg,"[222.0, 286.0, 307.0, 469.0]",['person in foreground']
13467.jpg,"[0.0, 158.0, 302.0, 480.0]",['grass below tables']
2808.jpg,"[0.0, 0.0, 480.0, 120.0]",['spidersky']
2808.jpg,"[100.0, 147.0, 303.0, 175.0]",['lake']
2808.jpg,"[0.0, 56.0, 480.0, 158.0]",['mountains']
2808.jpg,"[346.0, 181.0, 395.0, 329.0]",['man']
2808.jpg,"[0.0, 118.0, 480.0, 360.0]",['bottom left']
15239.jpg,"[223.0, 184.0, 480.0, 360.0]",['water']
3220.jpg,"[175.0, 219.0, 444.0, 360.0]",['the tree on the bottom covering part of roof']
19822.jpg,"[244.0, 315.0, 360.0, 480.0]",['bottom right corner']
3220.jpg,"[0.0, 282.0, 90.0, 360.0]","['tree lower left', 'tree in the bottom']"
19822.jpg,"[62.0, 66.0, 284.0, 480.0]",['face']
15239.jpg,"[0.0, 0.0, 327.0, 60.0]",['blue sky not the cloud']
9670.jpg,"[0.0, 0.0, 360.0, 402.0]",['building']
19822.jpg,"[219.0, 89.0, 354.0, 212.0]",['hand with ring']
1588.jpg,"[116.0, 119.0, 316.0, 257.0]",['left penguin']
1588.jpg,"[0.0, 0.0, 480.0, 360.0]",['dirt bottom']
1588.jpg,"[254.0, 134.0, 412.0, 245.0]","['right bird', 'right one', 'right pengiun']"
1588.jpg,"[164.0, 0.0, 480.0, 185.0]",['bush']
9296.jpg,"[0.0, 127.0, 480.0, 360.0]",['any part of the village/runes']
9296.jpg,"[52.0, 190.0, 393.0, 360.0]",['people']
9296.jpg,"[370.0, 230.0, 402.0, 263.0]",['small tree to the rt by woman']
7324.jpg,"[0.0, 22.0, 480.0, 215.0]",['walls']
7324.jpg,"[304.0, 56.0, 386.0, 137.0]",['third window from left']
9296.jpg,"[191.0, 159.0, 439.0, 360.0]",['yellow stuff in the middle']
25867.jpg,"[0.0, 0.0, 480.0, 149.0]",['sky']
25867.jpg,"[0.0, 134.0, 459.0, 360.0]",['bottom left corner']
25867.jpg,"[62.0, 121.0, 480.0, 267.0]",['snow']
10783.jpg,"[134.0, 170.0, 253.0, 236.0]",['the ruin in middle']
10783.jpg,"[0.0, 0.0, 480.0, 360.0]","['anywhere except middle , pick a corner']"
18946.jpg,"[145.0, 139.0, 248.0, 402.0]",['person on horse']
18946.jpg,"[11.0, 90.0, 360.0, 338.0]",['building']
18946.jpg,"[0.0, 234.0, 110.0, 480.0]",['left person']
18946.jpg,"[41.0, 224.0, 349.0, 480.0]","['horse', 'the horse']"
19579.jpg,"[0.0, 4.0, 360.0, 480.0]","['trees', 'plants - anywhere', 'tree anywhere', 'anywhere but sky', 'middle', 'anything not the sky']"
19579.jpg,"[0.0, 0.0, 193.0, 117.0]",['sky at upper left']
36034.jpg,"[350.0, 36.0, 465.0, 320.0]",['tallest tree']
36034.jpg,"[0.0, 0.0, 480.0, 230.0]",['sky']
36034.jpg,"[19.0, 67.0, 375.0, 234.0]",['upper part of pyramid']
20924.jpg,"[151.0, 223.0, 293.0, 360.0]",['group of people']
20924.jpg,"[0.0, 0.0, 460.0, 286.0]",['building']
20924.jpg,"[0.0, 253.0, 480.0, 360.0]","['ground left', 'ground, bottom left', 'sandy area to left of the girls standing in front']"
20924.jpg,"[25.0, 0.0, 480.0, 163.0]",['sky above roof']
26279.jpg,"[0.0, 127.0, 480.0, 360.0]",['anywhere in bottom third']
39580.jpg,"[0.0, 0.0, 297.0, 78.0]",['sky upper left corner']
39580.jpg,"[76.0, 233.0, 367.0, 320.0]",['grass in foreground in the middle']
2928.jpg,"[0.0, 9.0, 480.0, 360.0]",['dry rock']
2928.jpg,"[0.0, 0.0, 480.0, 360.0]",['anywhere on right']
30331.jpg,"[262.0, 95.0, 387.0, 222.0]",['right tree']
30331.jpg,"[130.0, 99.0, 250.0, 218.0]",['left tree']
30331.jpg,"[0.0, 231.0, 480.0, 320.0]",['ground']
30331.jpg,"[0.0, 0.0, 480.0, 168.0]",['sky']
30331.jpg,"[0.0, 69.0, 85.0, 163.0]","['high rise building, far left', 'bldg left']"
27165.jpg,"[374.0, 24.0, 404.0, 161.0]","['space between heads of tan coat and gray coat', 'second from right window structure']"
40262.jpg,"[39.0, 316.0, 480.0, 360.0]",['the road']
40262.jpg,"[0.0, 0.0, 446.0, 99.0]",['sky']
40262.jpg,"[0.0, 82.0, 471.0, 251.0]",['entire white buiilding']
40262.jpg,"[96.0, 250.0, 429.0, 319.0]",['the steps between the two cars']
27165.jpg,"[231.0, 0.0, 480.0, 178.0]",['pink wall above short woman']
14008.jpg,"[211.0, 250.0, 279.0, 289.0]",['on right']
14008.jpg,"[0.0, 0.0, 431.0, 294.0]","['yellow building', 'massive building to the left']"
14008.jpg,"[121.0, 252.0, 203.0, 293.0]",['the first taxi']
14008.jpg,"[85.0, 0.0, 480.0, 196.0]",['sky']
14008.jpg,"[0.0, 245.0, 480.0, 360.0]",['dat street']
8911.jpg,"[0.0, 136.0, 56.0, 201.0]",['street']
8911.jpg,"[0.0, 131.0, 480.0, 360.0]",['ground']
8911.jpg,"[120.0, 0.0, 408.0, 86.0]",['center sky']
8911.jpg,"[0.0, 0.0, 480.0, 151.0]",['trees left']
8911.jpg,"[159.0, 109.0, 434.0, 288.0]",['car']
8911.jpg,"[48.0, 59.0, 171.0, 344.0]","['couple on left', '""couple"" on left']"
8911.jpg,"[268.0, 53.0, 403.0, 360.0]",['couple on right']
39589.jpg,"[7.0, 233.0, 471.0, 279.0]","['pond', 'pond', 'pond', 'pond', 'water', 'lake', 'water', 'any of the water']"
31901.jpg,"[0.0, 1.0, 360.0, 480.0]",['grass']
37755.jpg,"[0.0, 0.0, 480.0, 185.0]",['sky']
37755.jpg,"[165.0, 69.0, 237.0, 288.0]",['man on bike']
37755.jpg,"[0.0, 187.0, 480.0, 320.0]",['the road']
37755.jpg,"[286.0, 102.0, 480.0, 267.0]",['car']
37755.jpg,"[0.0, 184.0, 104.0, 292.0]",['the grass on the left']
7705.jpg,"[0.0, 0.0, 360.0, 480.0]",['not bird']
7673.jpg,"[0.0, 0.0, 85.0, 86.0]",['window left']
4729.jpg,"[0.0, 193.0, 238.0, 318.0]",['houses to left of man']
7673.jpg,"[0.0, 220.0, 383.0, 360.0]",['seats']
32299.jpg,"[245.0, 244.0, 283.0, 358.0]",['middle girl in white. taller one']
4729.jpg,"[1.0, 0.0, 480.0, 110.0]",['blue sky not clouds']
4729.jpg,"[0.0, 0.0, 480.0, 144.0]",['clouds']
16815.jpg,"[192.0, 181.0, 329.0, 332.0]",['door']
11383.jpg,"[207.0, 135.0, 269.0, 203.0]",['plant right behind persons head']
11383.jpg,"[283.0, 142.0, 360.0, 272.0]",['chair to right']
17760.jpg,"[377.0, 167.0, 431.0, 290.0]",['far right person']
13502.jpg,"[0.0, 160.0, 138.0, 360.0]","['man on left', 'man on left']"
13502.jpg,"[146.0, 136.0, 310.0, 272.0]","['mid peep', 'silly hat']"
13502.jpg,"[291.0, 162.0, 457.0, 360.0]","['person on right', 'guy on right', 'right guy', 'man in tan shirt, right', 'dude right']"
13502.jpg,"[126.0, 42.0, 195.0, 191.0]",['left door']
13502.jpg,"[74.0, 17.0, 119.0, 71.0]",['light on left side']
31547.jpg,"[0.0, 0.0, 480.0, 320.0]",['top right']
16991.jpg,"[167.0, 0.0, 480.0, 195.0]",['sky']
19641.jpg,"[214.0, 161.0, 360.0, 351.0]",['tree right of house']
7946.jpg,"[0.0, 110.0, 480.0, 360.0]",['the dirt ground']
7946.jpg,"[0.0, 0.0, 480.0, 178.0]",['top right corner']
1300.jpg,"[367.0, 23.0, 400.0, 92.0]",['upstairs window 2nd right from flags']
32365.jpg,"[0.0, 147.0, 480.0, 279.0]",['water']
2780.jpg,"[0.0, 0.0, 480.0, 119.0]","['sky', 'sky']"
30494.jpg,"[135.0, 159.0, 363.0, 199.0]",['orange rock']
30494.jpg,"[0.0, 0.0, 480.0, 159.0]",['top']
13698.jpg,"[313.0, 173.0, 393.0, 268.0]",['lady in hammock']
13698.jpg,"[195.0, 235.0, 478.0, 360.0]",['boards under hammock']
10068.jpg,"[3.0, 0.0, 360.0, 124.0]",['sky']
33473.jpg,"[0.0, 55.0, 480.0, 103.0]",['cloudy not blue']
12733.jpg,"[76.0, 16.0, 480.0, 360.0]",['flowerpot front left center']
11385.jpg,"[0.0, 82.0, 52.0, 129.0]",['plant back left']
11385.jpg,"[381.0, 96.0, 450.0, 159.0]",['lower plant right']
12733.jpg,"[29.0, 205.0, 135.0, 358.0]","['chair', 'white chair']"
11385.jpg,"[51.0, 45.0, 111.0, 170.0]",['between the plants']
11385.jpg,"[0.0, 0.0, 46.0, 66.0]",['far upper left']
12733.jpg,"[278.0, 0.0, 478.0, 117.0]",['plants top right']
19641.jpg,"[149.0, 181.0, 230.0, 363.0]","['tree in middle', 'tree', 'tree in middle', 'tree', 'tree in the middle', 'green tree at the center', 'middle tree', 'middle tree', 'middle tree', 'the middle tree', 'the tree in the middle', 'tree in the center', 'tree in center', 'tree in the middle']"
14122.jpg,"[391.0, 131.0, 480.0, 226.0]",['cloud on far right']
38218.jpg,"[130.0, 198.0, 202.0, 279.0]",['man in white']
20768.jpg,"[31.0, 172.0, 385.0, 258.0]",['any face']
754.jpg,"[3.0, 3.0, 480.0, 247.0]",['building behind people']
754.jpg,"[79.0, 67.0, 461.0, 336.0]",['people']
754.jpg,"[333.0, 90.0, 405.0, 331.0]",['right']
15605.jpg,"[66.0, 34.0, 334.0, 480.0]","['main person in pic', 'little boy wearing shirt with very on it']"
4045.jpg,"[0.0, 256.0, 111.0, 432.0]",['building on the left']
4045.jpg,"[164.0, 310.0, 225.0, 471.0]",['palm in middle']
4045.jpg,"[185.0, 5.0, 267.0, 272.0]",['height tower']
4045.jpg,"[184.0, 7.0, 360.0, 456.0]",['tower']
4045.jpg,"[0.0, 0.0, 360.0, 320.0]",['the blue sky']
26949.jpg,"[13.0, 0.0, 119.0, 104.0]",['picture on wall']
26949.jpg,"[196.0, 219.0, 304.0, 310.0]",['glaass table']
26949.jpg,"[0.0, 0.0, 214.0, 201.0]",['wall on left near picture']
26949.jpg,"[25.0, 243.0, 251.0, 360.0]",['chair closest to camera back facing camera']
26949.jpg,"[242.0, 149.0, 442.0, 255.0]",['the loveseat in front of the window.']
26949.jpg,"[231.0, 242.0, 480.0, 360.0]",['floor on right']
26949.jpg,"[164.0, 85.0, 224.0, 178.0]",['red lamp']
26949.jpg,"[219.0, 0.0, 450.0, 177.0]",['the window blinds']
1387.jpg,"[101.0, 180.0, 480.0, 360.0]",['right bed']
1387.jpg,"[0.0, 150.0, 227.0, 328.0]","['left bed', 'bed on left', 'left bed', 'bed on left', 'that was a koala, left bed', 'bed on left', 'bed on left']"
1387.jpg,"[0.0, 311.0, 98.0, 360.0]",['tile floor between beds']
1387.jpg,"[0.0, 0.0, 98.0, 157.0]",['curtain']
1387.jpg,"[0.0, 0.0, 480.0, 201.0]",['wall']
1387.jpg,"[223.0, 0.0, 327.0, 92.0]","['portrait', 'picture on wall', 'picture', 'painting', 'picture wall', 'picture', 'picture.', 'painting', 'picture', 'picture on the wall']"
1387.jpg,"[244.0, 113.0, 285.0, 167.0]",['lamp']
18128.jpg,"[0.0, 0.0, 480.0, 360.0]",['building']
18128.jpg,"[249.0, 264.0, 416.0, 333.0]",['bushes on rt in front of drive through']
18128.jpg,"[0.0, 215.0, 268.0, 327.0]","['bushes in yard, left', 'shrubs middle']"
18128.jpg,"[0.0, 0.0, 480.0, 115.0]",['sky']
18128.jpg,"[148.0, 50.0, 239.0, 104.0]",['tree above roof']
9768.jpg,"[0.0, 0.0, 480.0, 104.0]",['the sky above the clouds']
18430.jpg,"[280.0, 52.0, 480.0, 247.0]",['waterfall']
18430.jpg,"[0.0, 232.0, 480.0, 360.0]",['river']
9820.jpg,"[56.0, 79.0, 427.0, 360.0]",['any face']
18430.jpg,"[0.0, 41.0, 480.0, 277.0]","['hill. not waterfall', 'cliff, not water']"
12509.jpg,"[165.0, 69.0, 243.0, 394.0]","['right person', 'woman']"
12509.jpg,"[0.0, 240.0, 360.0, 480.0]",['ground']
12509.jpg,"[71.0, 67.0, 171.0, 387.0]",['person left']
12509.jpg,"[0.0, 101.0, 98.0, 271.0]","['to the left of the mans elbow', 'left background - stairs, etc']"
12509.jpg,"[0.0, 0.0, 360.0, 145.0]",['sky']
12509.jpg,"[209.0, 158.0, 359.0, 372.0]",['right side']
12509.jpg,"[234.0, 46.0, 360.0, 236.0]","[""fog to right of lady's head""]"
39008.jpg,"[161.0, 300.0, 480.0, 360.0]",['very bottom right']
39008.jpg,"[0.0, 172.0, 317.0, 232.0]",['water left']
39008.jpg,"[325.0, 154.0, 480.0, 272.0]",['rock on the right']
39008.jpg,"[50.0, 238.0, 355.0, 355.0]",['grass reeds in foreground']
39008.jpg,"[16.0, 0.0, 154.0, 97.0]",['dead tree - top left']
14709.jpg,"[0.0, 78.0, 337.0, 480.0]",['boy']
14709.jpg,"[0.0, 0.0, 360.0, 197.0]",['sky']
14709.jpg,"[0.0, 231.0, 360.0, 480.0]",['sand to right of kid']
40544.jpg,"[0.0, 0.0, 290.0, 80.0]",['coaches above player']
40544.jpg,"[0.0, 124.0, 320.0, 480.0]",['green']
40544.jpg,"[105.0, 85.0, 237.0, 464.0]",['yellow shirt']
35668.jpg,"[0.0, 0.0, 480.0, 211.0]",['sky']
30614.jpg,"[0.0, 110.0, 480.0, 217.0]",['water']
30614.jpg,"[17.0, 170.0, 461.0, 255.0]",['homes just below water']
30614.jpg,"[0.0, 0.0, 480.0, 111.0]","['sky', 'sky']"
7169.jpg,"[0.0, 235.0, 155.0, 480.0]",['left people']
7169.jpg,"[193.0, 227.0, 360.0, 480.0]",['people on right side']
7169.jpg,"[15.0, 104.0, 255.0, 268.0]",['painting above head']
7169.jpg,"[249.0, 96.0, 281.0, 145.0]","['stuffed animal or whatever it is up on the wall, to the right top corner']"
7169.jpg,"[99.0, 328.0, 147.0, 356.0]",['plate on left of grey guy']
7169.jpg,"[0.0, 69.0, 300.0, 321.0]",['dark upright above man in dark green']
8229.jpg,"[0.0, 150.0, 183.0, 301.0]",['space to left of pot on left']
8229.jpg,"[232.0, 168.0, 480.0, 317.0]",['dirt to the left of skulls']
8229.jpg,"[0.0, 0.0, 480.0, 182.0]",['top half']
8229.jpg,"[82.0, 215.0, 146.0, 288.0]",['ceramic jug thing left to creepy thing in the middle']
8229.jpg,"[146.0, 67.0, 324.0, 261.0]",['click on the middle']
10985.jpg,"[181.0, 0.0, 387.0, 194.0]",['window']
18297.jpg,"[41.0, 109.0, 91.0, 157.0]",['cooler on left']
19350.jpg,"[0.0, 0.0, 360.0, 480.0]",['greenery']
19350.jpg,"[146.0, 159.0, 259.0, 350.0]",['pinguin']
19350.jpg,"[143.0, 276.0, 360.0, 449.0]",['hole']
37887.jpg,"[131.0, 78.0, 197.0, 240.0]","['leftest red shirt, shorts', 'first person in red on left']"
32855.jpg,"[0.0, 0.0, 360.0, 310.0]",['building']
19422.jpg,"[53.0, 254.0, 395.0, 344.0]",['cascada sign']
19422.jpg,"[79.0, 83.0, 347.0, 224.0]",['pink canopy']
32855.jpg,"[0.0, 347.0, 360.0, 480.0]",['bottom edge ground']
19422.jpg,"[0.0, 258.0, 54.0, 322.0]",['steps left']
19422.jpg,"[49.0, 155.0, 268.0, 258.0]",['people on the stage']
19422.jpg,"[121.0, 219.0, 177.0, 254.0]",['speaker on left of stage']
19422.jpg,"[249.0, 228.0, 299.0, 262.0]",['box on stage above the second a in cascada']
19422.jpg,"[296.0, 230.0, 351.0, 259.0]",['above the letter d in the red banner there is a black thing']
32452.jpg,"[301.0, 0.0, 480.0, 100.0]",['sky']
32452.jpg,"[330.0, 154.0, 480.0, 360.0]",['lower right']
32452.jpg,"[153.0, 66.0, 337.0, 360.0]",['man']
7475.jpg,"[0.0, 0.0, 360.0, 480.0]","['top left', 'upper left corner']"
7475.jpg,"[41.0, 0.0, 360.0, 480.0]",['rock on top right']
7475.jpg,"[166.0, 95.0, 231.0, 472.0]","['waterfall', 'waterfall', 'middle water fall', 'waterfall', 'waterfall', 'waterfall']"
9501.jpg,"[0.0, 34.0, 281.0, 370.0]",['tree line behind people']
2014.jpg,"[410.0, 207.0, 480.0, 359.0]",['lower right tree']
2014.jpg,"[0.0, 80.0, 139.0, 175.0]",['group of trees far left upper']
2014.jpg,"[0.0, 74.0, 480.0, 360.0]",['bottom right']
2014.jpg,"[0.0, 0.0, 480.0, 95.0]",['far left sky behind trees']
2014.jpg,"[145.0, 102.0, 480.0, 201.0]",['ocean']
25678.jpg,"[0.0, 215.0, 480.0, 360.0]",['beach']
17123.jpg,"[263.0, 213.0, 349.0, 320.0]",['the window on the bottom right']
25678.jpg,"[0.0, 35.0, 480.0, 139.0]",['sun']
25678.jpg,"[0.0, 0.0, 480.0, 64.0]",['upper right corner']
17123.jpg,"[0.0, 0.0, 269.0, 93.0]",['skyu']
17123.jpg,"[0.0, 411.0, 360.0, 480.0]",['bottom of pic']
4879.jpg,"[314.0, 125.0, 390.0, 218.0]",['just to the right of her chin']
10560.jpg,"[137.0, 383.0, 168.0, 446.0]",['the cup with the large straw']
20733.jpg,"[73.0, 75.0, 447.0, 315.0]",['people']
20733.jpg,"[31.0, 294.0, 480.0, 360.0]",['ground']
7000.jpg,"[204.0, 129.0, 276.0, 206.0]",['brown thing in the corner of the pit']
7000.jpg,"[429.0, 112.0, 480.0, 334.0]",['sand to far right of picture']
7000.jpg,"[252.0, 191.0, 281.0, 215.0]",['small gourd in front of skeleton thing. i will guide you to it.']
7000.jpg,"[0.0, 0.0, 480.0, 360.0]",['bricks']
7000.jpg,"[132.0, 175.0, 365.0, 360.0]",['hole']
7000.jpg,"[175.0, 165.0, 261.0, 262.0]",['skull']
7000.jpg,"[0.0, 0.0, 129.0, 162.0]",['sandy area all the way left']
33486.jpg,"[64.0, 237.0, 480.0, 320.0]",['ground bottom right']
18481.jpg,"[0.0, 207.0, 480.0, 328.0]",['any part of the... damn?']
33486.jpg,"[0.0, 0.0, 480.0, 142.0]","['cloud, not sky', 'clouds']"
18481.jpg,"[0.0, 310.0, 217.0, 360.0]",['bottom left water']
18481.jpg,"[0.0, 0.0, 480.0, 239.0]",['cloud']
18770.jpg,"[0.0, 35.0, 291.0, 480.0]","['chick', 'lady', 'girl', 'woman', 'girl', 'person']"
18770.jpg,"[105.0, 346.0, 162.0, 480.0]",['bottle']
18770.jpg,"[0.0, 0.0, 360.0, 480.0]",['sand']
18770.jpg,"[0.0, 119.0, 45.0, 369.0]","[""person whose face you can't see in white""]"
26227.jpg,"[332.0, 281.0, 480.0, 360.0]",['lower right corner']
26227.jpg,"[207.0, 26.0, 323.0, 164.0]","['person', 'middle window with girl peeking out', 'window shes leaning out of', 'bottom part of window with girl', 'the window the lady is leaning out of, but not the lady', ""window she's in""]"
26227.jpg,"[435.0, 87.0, 473.0, 160.0]",['farthest right window']
26227.jpg,"[349.0, 0.0, 480.0, 57.0]",['sky']
26227.jpg,"[0.0, 0.0, 480.0, 359.0]",['train']
26227.jpg,"[355.0, 68.0, 418.0, 158.0]",['second from the right window']
26227.jpg,"[0.0, 0.0, 141.0, 170.0]","['left window', 'left most window', 'left window', 'window on left, part way off photo', 'window left', 'window left', 'window on left']"
12611.jpg,"[284.0, 268.0, 480.0, 360.0]",['most right sidewalk']
5183.jpg,"[185.0, 152.0, 480.0, 360.0]",['bottom right corner']
5183.jpg,"[0.0, 0.0, 480.0, 360.0]",['water']
5079.jpg,"[142.0, 0.0, 480.0, 138.0]",['sky']
5079.jpg,"[362.0, 150.0, 480.0, 253.0]",['ocean right next to edge of photo (in the middle)']
5079.jpg,"[238.0, 158.0, 480.0, 360.0]",['water at edge of sand but not the dark blue water']
5079.jpg,"[0.0, 153.0, 357.0, 360.0]",['lower left area of sand']
22286.jpg,"[166.0, 149.0, 193.0, 176.0]","['face only, on left', 'face of left person']"
22286.jpg,"[388.0, 315.0, 480.0, 360.0]",['botom rt corner']
37227.jpg,"[0.0, 0.0, 320.0, 142.0]",['white sky left sife']
32391.jpg,"[107.0, 327.0, 360.0, 480.0]",['bottom right corner']
32391.jpg,"[39.0, 73.0, 300.0, 431.0]","['people', 'anyone of their shirts']"
32391.jpg,"[0.0, 126.0, 117.0, 278.0]","['trees to left of person in yellow hat', 'green to the left of guy on the left']"
32391.jpg,"[228.0, 120.0, 360.0, 333.0]",['green to the right of the people']
37227.jpg,"[0.0, 46.0, 317.0, 299.0]",['pine trees any']
35817.jpg,"[321.0, 107.0, 384.0, 246.0]",['white building']
35817.jpg,"[0.0, 128.0, 275.0, 247.0]",['darker trees on the left']
35817.jpg,"[0.0, 285.0, 480.0, 360.0]",['pavement in front']
35817.jpg,"[0.0, 0.0, 480.0, 187.0]",['skyyyyyy :)']
37227.jpg,"[0.0, 428.0, 320.0, 480.0]",['bottom']
10665.jpg,"[96.0, 70.0, 245.0, 235.0]","['not the left most building but the 2nd left one', 'second building from the left']"
10665.jpg,"[9.0, 93.0, 180.0, 360.0]",['statue thing in front']
10665.jpg,"[0.0, 0.0, 480.0, 96.0]",['black area on top']
10665.jpg,"[128.0, 268.0, 480.0, 350.0]",['grass on right']
10665.jpg,"[152.0, 311.0, 350.0, 360.0]",['grass bottom middle']
10665.jpg,"[210.0, 0.0, 449.0, 264.0]",['palm tree']
40139.jpg,"[248.0, 206.0, 480.0, 276.0]",['grass in front of house thingie (right)']
19636.jpg,"[0.0, 0.0, 360.0, 160.0]",['sky blu']
19636.jpg,"[41.0, 81.0, 360.0, 381.0]",['big ol fresh prince house']
19636.jpg,"[0.0, 161.0, 109.0, 405.0]",['tree on left']
19636.jpg,"[0.0, 377.0, 360.0, 431.0]",['the street']
19636.jpg,"[35.0, 363.0, 136.0, 410.0]",['white car']
8915.jpg,"[0.0, 232.0, 346.0, 270.0]",['road going left to right']
19636.jpg,"[211.0, 355.0, 287.0, 395.0]",['last car']
8453.jpg,"[0.0, 322.0, 360.0, 480.0]",['leaves of flower']
8453.jpg,"[99.0, 115.0, 280.0, 361.0]",['sorry. flower']
8453.jpg,"[0.0, 8.0, 96.0, 231.0]",['top left leaves']
37744.jpg,"[229.0, 0.0, 480.0, 44.0]",['upper right corner']
37744.jpg,"[0.0, 194.0, 284.0, 240.0]",['grass on left side of road']
37744.jpg,"[0.0, 19.0, 480.0, 130.0]",['dark purple/gray of sky']
37744.jpg,"[196.0, 191.0, 480.0, 320.0]",['bottom right']
37744.jpg,"[0.0, 187.0, 420.0, 320.0]","['road', 'road']"
37744.jpg,"[125.0, 130.0, 177.0, 176.0]",['sun']
37744.jpg,"[0.0, 100.0, 480.0, 190.0]",['dusk']
5069.jpg,"[105.0, 0.0, 264.0, 67.0]",['building middle back']
14195.jpg,"[178.0, 236.0, 480.0, 360.0]","['sand in front of the person in the right bottom corner', 'ground bottom right']"
